ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-01-06 14:05:00+00:00,33,1,42010851,2628.7,2628.7,2628.7,2628.7,1,GC.c.0
2025-01-06 14:16:00+00:00,33,1,42010851,2620.4,2620.6,2620.4,2620.6,7,GC.c.0
2025-01-06 14:17:00+00:00,33,1,42010851,2618.0,2618.0,2618.0,2618.0,1,GC.c.0
2025-01-06 14:18:00+00:00,33,1,42010851,2617.3,2617.3,2617.3,2617.3,1,GC.c.0
2025-01-06 15:54:00+00:00,33,1,42010851,2635.9,2635.9,2635.9,2635.9,1,GC.c.0
2025-01-06 16:11:00+00:00,33,1,42010851,2637.9,2637.9,2637.9,2637.9,1,GC.c.0
2025-01-06 18:06:00+00:00,33,1,42010851,2637.7,2637.7,2637.7,2637.7,2,GC.c.0
2025-01-06 18:30:00+00:00,33,1,42010851,2639.1,2639.1,2639.1,2639.1,1,GC.c.0
2025-01-06 18:41:00+00:00,33,1,42010851,2638.0,2638.0,2638.0,2638.0,1,GC.c.0
2025-01-06 19:13:00+00:00,33,1,42010851,2636.6,2636.6,2636.6,2636.6,1,GC.c.0
2025-01-06 20:38:00+00:00,33,1,42010851,2635.0,2635.0,2635.0,2635.0,4,GC.c.0
2025-01-06 20:39:00+00:00,33,1,42010851,2635.0,2635.2,2635.0,2635.0,4,GC.c.0
2025-01-06 20:40:00+00:00,33,1,42010851,2635.1,2635.4,2635.0,2635.4,8,GC.c.0
2025-01-06 20:41:00+00:00,33,1,42010851,2635.1,2635.6,2635.1,2635.6,4,GC.c.0
2025-01-06 20:42:00+00:00,33,1,42010851,2635.5,2635.6,2635.4,2635.6,9,GC.c.0
2025-01-06 20:58:00+00:00,33,1,42010851,2636.1,2636.1,2636.1,2636.1,1,GC.c.0
2025-01-06 20:59:00+00:00,33,1,42010851,2636.3,2636.4,2636.3,2636.4,2,GC.c.0
2025-01-06 21:00:00+00:00,33,1,42010851,2636.5,2636.6,2636.5,2636.6,4,GC.c.0
2025-01-06 21:55:00+00:00,33,1,42010851,2637.4,2637.4,2637.1,2637.1,2,GC.c.0
2025-01-06 21:58:00+00:00,33,1,42010851,2637.8,2637.8,2637.8,2637.8,1,GC.c.0
2025-01-07 16:14:00+00:00,33,1,42010851,2653.4,2653.4,2653.4,2653.4,1,GC.c.0
2025-01-07 16:15:00+00:00,33,1,42010851,2653.0,2653.0,2653.0,2653.0,1,GC.c.0
2025-01-07 16:16:00+00:00,33,1,42010851,2655.0,2655.0,2655.0,2655.0,1,GC.c.0
2025-01-07 16:30:00+00:00,33,1,42010851,2654.9,2654.9,2654.9,2654.9,1,GC.c.0
2025-01-07 16:36:00+00:00,33,1,42010851,2655.2,2655.2,2655.0,2655.0,2,GC.c.0
2025-01-07 16:58:00+00:00,33,1,42010851,2656.3,2656.3,2656.3,2656.3,1,GC.c.0
2025-01-07 16:59:00+00:00,33,1,42010851,2656.8,2656.8,2656.8,2656.8,1,GC.c.0
2025-01-07 17:00:00+00:00,33,1,42010851,2657.1,2657.1,2657.1,2657.1,1,GC.c.0
2025-01-07 17:01:00+00:00,33,1,42010851,2657.5,2657.5,2657.5,2657.5,1,GC.c.0
2025-01-07 23:06:00+00:00,33,1,42010851,2655.5,2655.5,2655.5,2655.5,1,GC.c.0
2025-01-08 11:43:00+00:00,33,1,42010851,2653.6,2653.6,2653.5,2653.5,3,GC.c.0
2025-01-08 13:29:00+00:00,33,1,42010851,2659.5,2659.5,2659.5,2659.5,1,GC.c.0
2025-01-08 14:04:00+00:00,33,1,42010851,2670.9,2671.0,2670.9,2671.0,100,GC.c.0
2025-01-08 14:14:00+00:00,33,1,42010851,2670.4,2670.4,2670.4,2670.4,1,GC.c.0
2025-01-08 14:26:00+00:00,33,1,42010851,2669.7,2669.7,2669.7,2669.7,1,GC.c.0
2025-01-08 15:11:00+00:00,33,1,42010851,2670.7,2670.7,2670.7,2670.7,1,GC.c.0
2025-01-08 15:59:00+00:00,33,1,42010851,2673.4,2673.4,2673.4,2673.4,1,GC.c.0
2025-01-08 17:20:00+00:00,33,1,42010851,2676.9,2676.9,2676.9,2676.9,1,GC.c.0
2025-01-08 21:19:00+00:00,33,1,42010851,2673.2,2673.2,2673.2,2673.2,1,GC.c.0
2025-01-08 21:59:00+00:00,33,1,42010851,2672.3,2672.3,2672.3,2672.3,1,GC.c.0
2025-01-09 01:38:00+00:00,33,1,42010851,2669.7,2669.8,2669.7,2669.8,15,GC.c.0
2025-01-09 01:39:00+00:00,33,1,42010851,2669.5,2669.5,2669.5,2669.5,1,GC.c.0
2025-01-09 01:40:00+00:00,33,1,42010851,2669.5,2669.5,2669.5,2669.5,9,GC.c.0
2025-01-09 01:50:00+00:00,33,1,42010851,2670.7,2670.7,2670.6,2670.6,5,GC.c.0
2025-01-09 01:57:00+00:00,33,1,42010851,2670.3,2670.3,2670.0,2670.0,9,GC.c.0
2025-01-09 01:58:00+00:00,33,1,42010851,2669.7,2669.7,2669.7,2669.7,1,GC.c.0
2025-01-09 02:07:00+00:00,33,1,42010851,2670.0,2670.0,2669.9,2669.9,5,GC.c.0
2025-01-09 02:15:00+00:00,33,1,42010851,2668.0,2668.0,2667.9,2667.9,5,GC.c.0
2025-01-09 05:35:00+00:00,33,1,42010851,2669.6,2669.6,2669.4,2669.4,10,GC.c.0
2025-01-09 05:37:00+00:00,33,1,42010851,2669.0,2669.0,2669.0,2669.0,5,GC.c.0
2025-01-09 05:44:00+00:00,33,1,42010851,2668.2,2668.2,2668.2,2668.2,5,GC.c.0
2025-01-09 05:45:00+00:00,33,1,42010851,2668.5,2668.5,2668.5,2668.5,2,GC.c.0
2025-01-09 05:46:00+00:00,33,1,42010851,2668.5,2668.5,2668.5,2668.5,3,GC.c.0
2025-01-09 05:55:00+00:00,33,1,42010851,2669.5,2669.5,2669.4,2669.4,5,GC.c.0
2025-01-09 06:01:00+00:00,33,1,42010851,2669.1,2669.1,2669.1,2669.1,2,GC.c.0
2025-01-09 06:05:00+00:00,33,1,42010851,2669.1,2669.1,2669.1,2669.1,3,GC.c.0
2025-01-09 06:10:00+00:00,33,1,42010851,2668.9,2668.9,2668.7,2668.7,28,GC.c.0
2025-01-09 06:19:00+00:00,33,1,42010851,2669.2,2669.2,2669.1,2669.1,6,GC.c.0
2025-01-09 06:27:00+00:00,33,1,42010851,2670.0,2670.0,2669.9,2669.9,3,GC.c.0
2025-01-09 12:34:00+00:00,33,1,42010851,2684.0,2684.0,2684.0,2684.0,1,GC.c.0
2025-01-09 13:59:00+00:00,33,1,42010851,2683.7,2683.7,2683.7,2683.7,1,GC.c.0
2025-01-09 14:56:00+00:00,33,1,42010851,2686.3,2686.3,2686.3,2686.3,1,GC.c.0
2025-01-09 16:38:00+00:00,33,1,42010851,2680.0,2680.0,2679.9,2679.9,4,GC.c.0
2025-01-09 18:12:00+00:00,33,1,42010851,2680.5,2681.0,2680.5,2681.0,30,GC.c.0
2025-01-09 19:58:00+00:00,33,1,42010851,2684.5,2685.0,2684.5,2685.0,19,GC.c.0
2025-01-09 23:29:00+00:00,33,1,42010851,2686.1,2686.1,2685.9,2685.9,5,GC.c.0
2025-01-09 23:36:00+00:00,33,1,42010851,2685.7,2685.7,2685.7,2685.7,5,GC.c.0
2025-01-09 23:37:00+00:00,33,1,42010851,2685.5,2685.5,2685.3,2685.3,5,GC.c.0
2025-01-09 23:41:00+00:00,33,1,42010851,2685.7,2685.7,2685.6,2685.6,5,GC.c.0
2025-01-09 23:42:00+00:00,33,1,42010851,2685.9,2685.9,2685.8,2685.8,5,GC.c.0
2025-01-09 23:50:00+00:00,33,1,42010851,2685.3,2685.3,2685.3,2685.3,1,GC.c.0
2025-01-09 23:51:00+00:00,33,1,42010851,2685.3,2685.3,2685.3,2685.3,4,GC.c.0
2025-01-10 00:20:00+00:00,33,1,42010851,2687.0,2687.0,2687.0,2687.0,1,GC.c.0
2025-01-10 00:21:00+00:00,33,1,42010851,2686.5,2686.5,2686.5,2686.5,4,GC.c.0
2025-01-10 00:27:00+00:00,33,1,42010851,2686.7,2686.7,2686.7,2686.7,5,GC.c.0
2025-01-10 00:28:00+00:00,33,1,42010851,2686.5,2686.5,2686.5,2686.5,5,GC.c.0
2025-01-10 00:36:00+00:00,33,1,42010851,2687.5,2687.5,2687.5,2687.5,5,GC.c.0
2025-01-10 13:30:00+00:00,33,1,42010851,2686.7,2686.7,2686.7,2686.7,1,GC.c.0
2025-01-10 13:31:00+00:00,33,1,42010851,2685.3,2685.3,2685.3,2685.3,1,GC.c.0
2025-01-10 13:32:00+00:00,33,1,42010851,2683.7,2683.7,2683.7,2683.7,1,GC.c.0
2025-01-10 13:35:00+00:00,33,1,42010851,2685.9,2685.9,2685.9,2685.9,1,GC.c.0
2025-01-10 13:39:00+00:00,33,1,42010851,2686.9,2686.9,2686.9,2686.9,1,GC.c.0
2025-01-10 14:20:00+00:00,33,1,42010851,2715.1,2715.1,2715.1,2715.1,1,GC.c.0
2025-01-10 14:44:00+00:00,33,1,42010851,2719.8,2720.1,2719.8,2720.1,3,GC.c.0
2025-01-10 14:50:00+00:00,33,1,42010851,2715.7,2715.8,2715.7,2715.8,2,GC.c.0
2025-01-10 16:08:00+00:00,33,1,42010851,2710.0,2710.0,2710.0,2710.0,2,GC.c.0
2025-01-10 17:07:00+00:00,33,1,42010851,2714.3,2714.3,2714.3,2714.3,3,GC.c.0
2025-01-10 17:26:00+00:00,33,1,42010851,2717.2,2717.2,2717.2,2717.2,3,GC.c.0
2025-01-12 23:10:00+00:00,33,1,42010851,2711.1,2711.1,2710.8,2710.8,4,GC.c.0
2025-01-12 23:11:00+00:00,33,1,42010851,2710.7,2711.2,2710.7,2710.9,6,GC.c.0
2025-01-12 23:12:00+00:00,33,1,42010851,2711.2,2711.2,2710.8,2710.8,4,GC.c.0
2025-01-13 03:15:00+00:00,33,1,42010851,2709.5,2709.5,2709.5,2709.5,10,GC.c.0
2025-01-13 03:59:00+00:00,33,1,42010851,2709.0,2709.0,2709.0,2709.0,10,GC.c.0
2025-01-13 09:13:00+00:00,33,1,42010851,2704.2,2704.3,2704.2,2704.3,20,GC.c.0
2025-01-13 11:13:00+00:00,33,1,42010851,2699.3,2699.8,2699.3,2699.5,54,GC.c.0
2025-01-13 11:15:00+00:00,33,1,42010851,2700.7,2700.7,2700.6,2700.6,10,GC.c.0
2025-01-13 11:16:00+00:00,33,1,42010851,2700.3,2700.5,2700.3,2700.5,20,GC.c.0
2025-01-13 11:17:00+00:00,33,1,42010851,2700.0,2700.0,2699.5,2699.5,22,GC.c.0
2025-01-13 11:19:00+00:00,33,1,42010851,2699.7,2699.7,2699.5,2699.5,30,GC.c.0
2025-01-13 11:20:00+00:00,33,1,42010851,2699.5,2699.5,2699.5,2699.5,3,GC.c.0
2025-01-13 11:21:00+00:00,33,1,42010851,2700.7,2700.7,2700.5,2700.5,16,GC.c.0
2025-01-13 11:23:00+00:00,33,1,42010851,2699.1,2699.1,2698.5,2698.5,12,GC.c.0
2025-01-13 11:24:00+00:00,33,1,42010851,2698.0,2698.0,2696.8,2696.8,9,GC.c.0
2025-01-13 11:29:00+00:00,33,1,42010851,2697.0,2697.5,2697.0,2697.5,11,GC.c.0
2025-01-13 11:33:00+00:00,33,1,42010851,2697.5,2697.5,2697.1,2697.1,3,GC.c.0
2025-01-13 11:34:00+00:00,33,1,42010851,2697.0,2697.0,2697.0,2697.0,9,GC.c.0
2025-01-13 11:36:00+00:00,33,1,42010851,2696.1,2696.1,2696.0,2696.0,7,GC.c.0
2025-01-13 12:01:00+00:00,33,1,42010851,2690.0,2690.0,2690.0,2690.0,1,GC.c.0
2025-01-13 15:24:00+00:00,33,1,42010851,2680.0,2680.0,2680.0,2680.0,1,GC.c.0
2025-01-14 10:26:00+00:00,33,1,42010851,2673.6,2673.6,2673.6,2673.6,1,GC.c.0
2025-01-14 10:41:00+00:00,33,1,42010851,2674.3,2674.3,2674.3,2674.3,4,GC.c.0
2025-01-14 10:52:00+00:00,33,1,42010851,2674.3,2674.3,2674.3,2674.3,4,GC.c.0
2025-01-14 10:57:00+00:00,33,1,42010851,2674.1,2674.1,2674.0,2674.0,8,GC.c.0
2025-01-14 10:59:00+00:00,33,1,42010851,2674.0,2674.0,2674.0,2674.0,4,GC.c.0
2025-01-14 11:49:00+00:00,33,1,42010851,2675.7,2675.7,2675.7,2675.7,60,GC.c.0
2025-01-14 13:21:00+00:00,33,1,42010851,2675.0,2675.0,2675.0,2675.0,10,GC.c.0
2025-01-14 13:23:00+00:00,33,1,42010851,2671.6,2671.6,2671.6,2671.6,1,GC.c.0
2025-01-14 13:32:00+00:00,33,1,42010851,2679.6,2679.6,2679.5,2679.5,10,GC.c.0
2025-01-14 13:35:00+00:00,33,1,42010851,2675.9,2675.9,2675.8,2675.8,5,GC.c.0
2025-01-14 13:40:00+00:00,33,1,42010851,2671.2,2671.2,2671.2,2671.2,9,GC.c.0
2025-01-14 13:42:00+00:00,33,1,42010851,2670.8,2670.8,2670.8,2670.8,10,GC.c.0
2025-01-14 13:43:00+00:00,33,1,42010851,2672.0,2672.0,2672.0,2672.0,10,GC.c.0
2025-01-14 13:45:00+00:00,33,1,42010851,2671.2,2671.7,2671.2,2671.7,20,GC.c.0
2025-01-14 14:18:00+00:00,33,1,42010851,2671.3,2671.3,2671.3,2671.3,4,GC.c.0
2025-01-14 14:35:00+00:00,33,1,42010851,2671.3,2671.3,2671.3,2671.3,6,GC.c.0
2025-01-14 14:53:00+00:00,33,1,42010851,2672.2,2672.2,2672.2,2672.2,1,GC.c.0
2025-01-14 14:54:00+00:00,33,1,42010851,2672.2,2672.2,2672.2,2672.2,9,GC.c.0
2025-01-14 15:00:00+00:00,33,1,42010851,2673.6,2673.6,2673.6,2673.6,10,GC.c.0
2025-01-14 15:09:00+00:00,33,1,42010851,2677.2,2677.2,2677.2,2677.2,1,GC.c.0
2025-01-14 15:12:00+00:00,33,1,42010851,2678.7,2678.7,2678.7,2678.7,1,GC.c.0
2025-01-14 16:16:00+00:00,33,1,42010851,2681.5,2681.5,2681.5,2681.5,2,GC.c.0
2025-01-14 16:18:00+00:00,33,1,42010851,2681.5,2681.5,2681.5,2681.5,8,GC.c.0
2025-01-14 16:19:00+00:00,33,1,42010851,2681.5,2681.5,2681.5,2681.5,20,GC.c.0
2025-01-14 20:11:00+00:00,33,1,42010851,2680.9,2680.9,2680.9,2680.9,1,GC.c.0
2025-01-14 20:14:00+00:00,33,1,42010851,2681.0,2681.0,2681.0,2681.0,1,GC.c.0
2025-01-14 20:18:00+00:00,33,1,42010851,2682.3,2682.3,2682.3,2682.3,1,GC.c.0
2025-01-14 20:27:00+00:00,33,1,42010851,2683.2,2683.2,2683.2,2683.2,1,GC.c.0
2025-01-14 21:34:00+00:00,33,1,42010851,2686.8,2686.8,2686.8,2686.8,1,GC.c.0
2025-01-14 21:37:00+00:00,33,1,42010851,2687.2,2687.2,2687.2,2687.2,1,GC.c.0
2025-01-14 21:45:00+00:00,33,1,42010851,2687.0,2687.0,2687.0,2687.0,1,GC.c.0
2025-01-14 21:48:00+00:00,33,1,42010851,2687.2,2687.2,2687.2,2687.2,1,GC.c.0
2025-01-14 21:50:00+00:00,33,1,42010851,2687.4,2687.4,2687.4,2687.4,1,GC.c.0
2025-01-14 21:52:00+00:00,33,1,42010851,2687.6,2687.6,2687.6,2687.6,1,GC.c.0
2025-01-14 21:53:00+00:00,33,1,42010851,2688.3,2688.3,2688.3,2688.3,1,GC.c.0
2025-01-15 07:06:00+00:00,33,1,42010851,2690.8,2690.8,2690.8,2690.8,10,GC.c.0
2025-01-15 07:14:00+00:00,33,1,42010851,2690.8,2690.8,2690.8,2690.8,3,GC.c.0
2025-01-15 07:17:00+00:00,33,1,42010851,2690.8,2690.8,2690.8,2690.8,7,GC.c.0
2025-01-15 07:22:00+00:00,33,1,42010851,2691.1,2691.1,2691.1,2691.1,10,GC.c.0
2025-01-15 07:23:00+00:00,33,1,42010851,2691.5,2691.5,2691.5,2691.5,10,GC.c.0
2025-01-15 07:24:00+00:00,33,1,42010851,2691.9,2691.9,2691.9,2691.9,10,GC.c.0
2025-01-15 07:27:00+00:00,33,1,42010851,2692.4,2692.4,2692.4,2692.4,10,GC.c.0
2025-01-15 07:42:00+00:00,33,1,42010851,2693.8,2693.8,2693.8,2693.8,10,GC.c.0
2025-01-15 08:24:00+00:00,33,1,42010851,2695.5,2695.5,2695.5,2695.5,10,GC.c.0
2025-01-15 09:06:00+00:00,33,1,42010851,2696.8,2696.8,2696.8,2696.8,10,GC.c.0
2025-01-15 09:10:00+00:00,33,1,42010851,2698.8,2698.8,2698.8,2698.8,10,GC.c.0
2025-01-15 09:42:00+00:00,33,1,42010851,2701.8,2701.8,2701.8,2701.8,10,GC.c.0
2025-01-15 09:45:00+00:00,33,1,42010851,2703.5,2703.5,2703.5,2703.5,5,GC.c.0
2025-01-15 10:07:00+00:00,33,1,42010851,2703.0,2703.0,2703.0,2703.0,20,GC.c.0
2025-01-15 10:08:00+00:00,33,1,42010851,2703.0,2703.0,2702.5,2702.5,17,GC.c.0
2025-01-15 10:09:00+00:00,33,1,42010851,2702.6,2702.6,2702.5,2702.5,13,GC.c.0
2025-01-15 10:10:00+00:00,33,1,42010851,2703.5,2703.5,2703.5,2703.5,5,GC.c.0
2025-01-15 11:48:00+00:00,33,1,42010851,2703.5,2703.5,2703.5,2703.5,10,GC.c.0
2025-01-15 13:05:00+00:00,33,1,42010851,2699.3,2699.3,2699.3,2699.3,10,GC.c.0
2025-01-15 13:25:00+00:00,33,1,42010851,2699.2,2699.2,2699.2,2699.2,10,GC.c.0
2025-01-15 13:48:00+00:00,33,1,42010851,2707.6,2707.6,2707.6,2707.6,10,GC.c.0
2025-01-16 09:22:00+00:00,33,1,42010851,2731.7,2731.7,2731.7,2731.7,1,GC.c.0
2025-01-16 09:29:00+00:00,33,1,42010851,2732.5,2732.5,2732.5,2732.5,1,GC.c.0
2025-01-16 10:07:00+00:00,33,1,42010851,2734.3,2734.3,2734.3,2734.3,1,GC.c.0
2025-01-16 10:26:00+00:00,33,1,42010851,2733.6,2733.6,2733.6,2733.6,1,GC.c.0
2025-01-16 10:46:00+00:00,33,1,42010851,2732.8,2732.8,2732.8,2732.8,6,GC.c.0
2025-01-16 10:47:00+00:00,33,1,42010851,2732.8,2733.2,2732.8,2733.2,14,GC.c.0
2025-01-16 10:57:00+00:00,33,1,42010851,2733.7,2733.7,2733.7,2733.7,4,GC.c.0
2025-01-16 10:58:00+00:00,33,1,42010851,2733.7,2733.7,2733.7,2733.7,6,GC.c.0
2025-01-16 11:04:00+00:00,33,1,42010851,2732.8,2732.8,2732.8,2732.8,10,GC.c.0
2025-01-16 11:10:00+00:00,33,1,42010851,2732.6,2733.5,2732.6,2733.5,15,GC.c.0
2025-01-16 18:14:00+00:00,33,1,42010851,2749.8,2749.8,2749.8,2749.8,5,GC.c.0
2025-01-17 08:12:00+00:00,33,1,42010851,2736.0,2736.0,2736.0,2736.0,10,GC.c.0
2025-01-17 08:45:00+00:00,33,1,42010851,2735.5,2735.5,2735.5,2735.5,10,GC.c.0
2025-01-17 09:32:00+00:00,33,1,42010851,2728.2,2728.2,2728.2,2728.2,7,GC.c.0
2025-01-17 10:02:00+00:00,33,1,42010851,2725.5,2725.5,2725.5,2725.5,10,GC.c.0
2025-01-17 14:47:00+00:00,33,1,42010851,2738.5,2738.5,2738.1,2738.1,7,GC.c.0
2025-01-17 16:41:00+00:00,33,1,42010851,2750.4,2750.4,2750.3,2750.3,3,GC.c.0
2025-01-17 16:44:00+00:00,33,1,42010851,2751.6,2751.6,2751.6,2751.6,2,GC.c.0
2025-01-20 08:48:00+00:00,33,1,42010851,2746.0,2746.0,2746.0,2746.0,10,GC.c.0
2025-01-20 08:54:00+00:00,33,1,42010851,2746.9,2746.9,2746.9,2746.9,10,GC.c.0
2025-01-20 13:39:00+00:00,33,1,42010851,2724.8,2725.2,2724.8,2725.2,20,GC.c.0
2025-01-20 18:39:00+00:00,33,1,42010851,2725.5,2725.5,2725.5,2725.5,5,GC.c.0
2025-01-20 18:41:00+00:00,33,1,42010851,2726.3,2726.3,2726.3,2726.3,1,GC.c.0
2025-01-20 19:21:00+00:00,33,1,42010851,2730.3,2730.3,2730.3,2730.3,5,GC.c.0
2025-01-21 02:03:00+00:00,33,1,42010851,2735.5,2735.5,2735.5,2735.5,5,GC.c.0
2025-01-21 06:20:00+00:00,33,1,42010851,2740.9,2740.9,2740.9,2740.9,5,GC.c.0
2025-01-21 06:41:00+00:00,33,1,42010851,2736.1,2736.1,2736.1,2736.1,7,GC.c.0
2025-01-21 06:42:00+00:00,33,1,42010851,2736.1,2736.3,2736.1,2736.3,20,GC.c.0
2025-01-21 06:43:00+00:00,33,1,42010851,2736.3,2736.3,2736.3,2736.3,3,GC.c.0
2025-01-21 06:44:00+00:00,33,1,42010851,2735.5,2736.0,2735.5,2736.0,45,GC.c.0
2025-01-21 06:45:00+00:00,33,1,42010851,2737.0,2737.4,2737.0,2737.4,12,GC.c.0
2025-01-21 06:48:00+00:00,33,1,42010851,2736.5,2736.5,2736.5,2736.5,18,GC.c.0
2025-01-21 06:49:00+00:00,33,1,42010851,2736.8,2737.4,2736.6,2737.4,18,GC.c.0
2025-01-21 06:51:00+00:00,33,1,42010851,2736.6,2736.6,2736.6,2736.6,12,GC.c.0
2025-01-21 06:54:00+00:00,33,1,42010851,2737.0,2737.0,2737.0,2737.0,20,GC.c.0
2025-01-21 07:07:00+00:00,33,1,42010851,2732.4,2732.4,2732.4,2732.4,22,GC.c.0
2025-01-21 07:08:00+00:00,33,1,42010851,2732.4,2732.4,2732.4,2732.4,18,GC.c.0
2025-01-21 07:12:00+00:00,33,1,42010851,2732.6,2732.6,2732.6,2732.6,20,GC.c.0
2025-01-21 07:14:00+00:00,33,1,42010851,2733.2,2733.2,2733.2,2733.2,13,GC.c.0
2025-01-21 07:15:00+00:00,33,1,42010851,2733.2,2733.2,2733.2,2733.2,37,GC.c.0
2025-01-21 08:33:00+00:00,33,1,42010851,2732.8,2732.8,2732.8,2732.8,7,GC.c.0
2025-01-21 08:34:00+00:00,33,1,42010851,2732.8,2733.0,2732.8,2733.0,13,GC.c.0
2025-01-21 08:48:00+00:00,33,1,42010851,2731.2,2731.2,2731.2,2731.2,10,GC.c.0
2025-01-21 09:08:00+00:00,33,1,42010851,2726.0,2727.0,2726.0,2727.0,18,GC.c.0
2025-01-21 09:10:00+00:00,33,1,42010851,2727.0,2727.0,2727.0,2727.0,7,GC.c.0
2025-01-21 09:27:00+00:00,33,1,42010851,2727.0,2727.0,2727.0,2727.0,10,GC.c.0
2025-01-21 09:30:00+00:00,33,1,42010851,2728.0,2728.0,2728.0,2728.0,5,GC.c.0
2025-01-21 15:00:00+00:00,33,1,42010851,2749.9,2749.9,2749.9,2749.9,1,GC.c.0
2025-01-21 15:10:00+00:00,33,1,42010851,2746.6,2746.6,2746.6,2746.6,1,GC.c.0
2025-01-21 15:34:00+00:00,33,1,42010851,2746.0,2746.0,2746.0,2746.0,3,GC.c.0
